Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_20,Volatility,Avg_Volume,Relative_Volume,Price_Position,BB_Upper,BB_Lower,BB_Position,Market_Cap,Symbol,Exchange,Avg_Sentiment,Sentiment_Std,News_Count,Positive_News_Ratio,Recent_Headlines,Next_Day_Close,Next_Day_Return
2025-09-08 00:00:00+00:00,111163.015625,112869.234375,110630.609375,112071.4296875,40212813407,0.0,0.0,0.008130177859939192,0.0,0.0,0.0,0.0,0.0,0.6436184320732593,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",111530.546875,-0.004826232823193166
2025-09-09 00:00:00+00:00,112077.578125,113225.4375,110776.703125,111530.546875,45984480722,0.0,0.0,-0.004826232823193166,0.0,0.0,0.0,0.0,0.0,0.3078503563703189,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",113955.359375,0.02174124101370767
2025-09-10 00:00:00+00:00,111531.25,114275.25,110940.078125,113955.359375,56377473784,0.0,0.0,0.02174124101370767,0.0,0.0,0.0,0.0,0.0,0.9040857152226974,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",115507.5390625,0.013620945043858246
2025-09-11 00:00:00+00:00,113961.4296875,115522.546875,113453.8359375,115507.5390625,45685065332,0.0,0.0,0.013620945043858246,112846.4984375,0.0,0.0,0.0,0.0,0.9927453312940199,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",116101.578125,0.005142859655061782
2025-09-12 00:00:00+00:00,115507.7890625,116769.3828125,114794.484375,116101.578125,54785725894,0.0,0.0,0.005142859655061782,113833.290625,0.0,0.0,0.0,0.0,0.661853655449054,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",115950.5078125,-0.0013011908618274504
2025-09-13 00:00:00+00:00,116093.5625,116334.6328125,115248.2734375,115950.5078125,34549454947,0.0,0.0,-0.0013011908618274504,114609.10625,0.0,0.0,0.0,0.0,0.6464107469040804,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",115407.65625,-0.004681752350561785
2025-09-14 00:00:00+00:00,115950.2890625,116181.5,115222.3984375,115407.65625,32798036057,0.0,0.0,-0.004681752350561785,115384.528125,0.0,0.0,0.0,0.0,0.19315765894188083,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",115444.875,0.0003224981011604733
2025-09-15 00:00:00+00:00,115399.6328125,116747.8828125,114461.0625,115444.875,52937859416,0.0,0.0,0.0003224981011604733,115682.43125,0.0,0.0,0.0,0.0,0.4302097959434668,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",116843.1875,0.012112382641498831
2025-09-16 00:00:00+00:00,115423.7578125,117005.2734375,114813.09375,116843.1875,45781744593,0.0,0.0,0.012112382641498831,115949.5609375,0.0,0.0,0.0,0.0,0.9260617464780702,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",116468.5078125,-0.0032066883445814875
2025-09-17 00:00:00+00:00,116840.5078125,117328.609375,114794.9765625,116468.5078125,60528025996,0.0,0.0,-0.0032066883445814875,116022.946875,0.0,0.0,0.0,0.0,0.6605263563620666,0.0,0.0,0.0,2487095394304,BTC-USD,Crypto,0.038636363636363635,0.0813433189462422,10,0.2,"Stock Market Today: Dow Futures Rise; AMD Soars On OpenAI Deal, Tesla, Palantir Rebound (Live Coverage) | AMD-OpenAI deal, Fifth Third & Comerica, stock highs: 3 Things | Gold, Bitcoin Surge on Concerns Over Global Debt Pile | Wall Street Pivots: Morgan Stanley Officially Recommends Exposure To Crypto, Especially Bitcoin | Shawbrook plans London IPO in 'vote of confidence' for UK market",117137.203125,0.005741425944741474
