Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_20,Volatility,Avg_Volume,Relative_Volume,Price_Position,BB_Upper,BB_Lower,BB_Position,Market_Cap,Symbol,Exchange,Avg_Sentiment,Sentiment_Std,News_Count,Positive_News_Ratio,Recent_Headlines,Next_Day_Close,Next_Day_Return
2025-08-26 00:00:00-04:00,504.3599853515625,504.9800109863281,498.510009765625,502.0400085449219,30835700,0.0,0.0,-0.004402493114088024,0.0,0.0,0.0,0.0,0.0,0.5455947624864982,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",506.739990234375,0.00936176720870363
2025-08-27 00:00:00-04:00,502.0,507.2900085449219,499.8999938964844,506.739990234375,17277900,0.0,0.0,0.00936176720870363,0.0,0.0,0.0,0.0,0.0,0.9255727712714118,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",509.6400146484375,0.005722904191400424
2025-08-28 00:00:00-04:00,507.0899963378906,511.0899963378906,505.5,509.6400146484375,18015600,0.0,0.0,0.005722904191400424,0.0,0.0,0.0,0.0,0.0,0.7406113346399306,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",506.69000244140625,-0.005788423440546087
2025-08-29 00:00:00-04:00,508.6600036621094,509.6000061035156,504.489990234375,506.69000244140625,20961600,0.0,0.0,-0.005788423440546087,505.87400512695314,0.0,0.0,0.0,0.0,0.430529427573233,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",505.1199951171875,-0.0030985559546348185
2025-09-02 00:00:00-04:00,500.4700012207031,506.0,496.80999755859375,505.1199951171875,18128000,0.0,0.0,-0.0030985559546348185,506.04600219726564,0.0,0.0,0.0,0.0,0.904243237319767,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",505.3500061035156,0.0004553590999198942
2025-09-03 00:00:00-04:00,503.7900085449219,507.7900085449219,502.32000732421875,505.3500061035156,16345100,0.0,0.0,0.0004553590999198942,506.7080017089844,0.0,0.0,0.0,0.0,0.5539301833843819,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",507.9700012207031,0.005184515851476723
2025-09-04 00:00:00-04:00,504.29998779296875,508.1499938964844,503.1499938964844,507.9700012207031,15509500,0.0,0.0,0.005184515851476723,506.95400390625,0.0,0.0,0.0,0.0,0.96400146484375,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",495.0,-0.025533006259296664
2025-09-05 00:00:00-04:00,509.07000732421875,511.9700012207031,492.3699951171875,495.0,31994800,0.0,0.0,-0.025533006259296664,504.0260009765625,0.0,0.0,0.0,0.0,0.13418388080709626,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",498.20001220703125,0.006464671125315569
2025-09-08 00:00:00-04:00,498.1099853515625,501.20001220703125,495.0299987792969,498.20001220703125,16771000,0.0,0.0,0.006464671125315569,502.3280029296875,0.0,0.0,0.0,0.0,0.5137773952784414,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",498.4100036621094,0.00042150030094911806
2025-09-09 00:00:00-04:00,501.42999267578125,502.25,497.70001220703125,498.4100036621094,14410500,0.0,0.0,0.00042150030094911806,500.9860046386719,0.0,0.0,0.0,0.0,0.15604249667994688,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",500.3699951171875,0.003932488193810091
2025-09-10 00:00:00-04:00,502.9800109863281,503.2300109863281,496.7200012207031,500.3699951171875,21611800,0.0,0.0,0.003932488193810091,499.99000244140626,0.0,0.0,0.0,0.0,0.5606741046315394,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",501.010009765625,0.0012790827881028477
2025-09-11 00:00:00-04:00,502.25,503.1700134277344,497.8800048828125,501.010009765625,18881600,0.0,0.0,0.0012790827881028477,498.59800415039064,0.0,0.0,0.0,0.0,0.591682386943805,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",509.8999938964844,0.017744124783092063
2025-09-12 00:00:00-04:00,506.6499938964844,512.5499877929688,503.8500061035156,509.8999938964844,23624900,0.0,0.0,0.017744124783092063,501.5780029296875,0.0,0.0,0.0,0.0,0.6954023593294537,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",515.3599853515625,0.010707965327386493
2025-09-15 00:00:00-04:00,508.7900085449219,515.469970703125,507.0,515.3599853515625,17143800,0.0,0.0,0.010707965327386493,505.00999755859374,0.0,0.0,0.0,0.0,0.9870146715475744,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",509.0400085449219,-0.012263227620067041
2025-09-16 00:00:00-04:00,516.8800048828125,517.22998046875,508.6000061035156,509.0400085449219,19711900,0.0,0.0,-0.012263227620067041,507.13599853515626,0.0,0.0,0.0,0.0,0.050985370614632215,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",510.0199890136719,0.001925154118143313
2025-09-17 00:00:00-04:00,510.6199951171875,511.2900085449219,505.92999267578125,510.0199890136719,15816600,0.0,0.0,0.001925154118143313,509.0659973144531,0.0,0.0,0.0,0.0,0.7630567591111213,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",508.45001220703125,-0.003078265245401113
2025-09-18 00:00:00-04:00,511.489990234375,513.0700073242188,507.6600036621094,508.45001220703125,18913700,0.0,0.0,-0.003078265245401113,510.5539978027344,0.0,0.0,0.0,0.0,0.14602735862360738,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",517.9299926757812,0.01864486230927631
2025-09-19 00:00:00-04:00,510.55999755859375,519.2999877929688,510.30999755859375,517.9299926757812,52474100,0.0,0.0,0.01864486230927631,512.1599975585938,0.0,0.0,0.0,0.0,0.8476088314368737,0.0,0.0,0.0,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",514.4500122070312,-0.0067190170833154594
2025-09-22 00:00:00-04:00,515.5900268554688,517.739990234375,512.5399780273438,514.4500122070312,20009300,0.0,0.0,-0.0067190170833154594,511.9780029296875,506.2975021362305,0.0,21503800.0,0.9305006556980626,0.36731340305409815,518.264880546761,494.3301237257,0.8406138667607891,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",509.2300109863281,-0.010146760806378219
2025-09-23 00:00:00-04:00,513.7999877929688,514.5900268554688,507.30999755859375,509.2300109863281,19799600,0.0,0.0,-0.010146760806378219,512.0160034179687,506.54600219726564,0.010269890726964414,21411850.0,0.9247029098373097,0.26373704684932425,518.5416099986138,494.55039439591746,0.6118746475172703,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",510.1499938964844,0.0018066156556137969
2025-09-24 00:00:00-04:00,510.3800048828125,512.47998046875,506.9200134277344,510.1499938964844,13533700,0.0,0.0,0.0018066156556137969,512.0420043945312,506.9515014648438,0.010206246248105174,20546750.0,0.6586783797924246,0.5809351826948937,518.853695559263,495.0493073704246,0.6343656642744693,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",507.0299987792969,-0.0061158387817614734
2025-09-25 00:00:00-04:00,508.29998779296875,510.010009765625,505.0400085449219,507.0299987792969,15786500,0.0,0.0,-0.0061158387817614734,511.75800170898435,506.9660018920898,0.01011334050691498,20472180.0,0.7711196365018284,0.40040035122837825,518.8678176299093,495.0641861542704,0.5026885346159282,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",511.4599914550781,0.00873714116807034
2025-09-26 00:00:00-04:00,510.05999755859375,513.9400024414062,506.6199951171875,511.4599914550781,16213100,0.0,0.0,0.00873714116807034,510.46400146484376,507.0570007324219,0.010223757534427738,20382055.0,0.7954595353608849,0.6612010239220886,519.0721908289366,495.04181063590715,0.6832260117105183,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",514.5999755859375,0.006139256605245391
2025-09-29 00:00:00-04:00,511.5,516.8499755859375,508.8800048828125,514.5999755859375,17617800,0.0,0.0,0.006139256605245391,510.493994140625,507.45249938964844,0.010202194837537346,20214865.0,0.871526967902086,0.717690304793996,519.9287181585146,494.97628062078235,0.7864440071428237,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",517.9500122070312,0.006509982083227506
2025-09-30 00:00:00-04:00,513.239990234375,518.1599731445312,509.6600036621094,517.9500122070312,19728200,0.0,0.0,0.006509982083227506,512.2379943847657,508.0940002441406,0.01023392399813315,20294875.0,0.9720779260773964,0.9752986245498642,521.3596495717494,494.82835091653186,0.8714862242882474,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",519.7100219726562,0.0033980301653540046
2025-10-01 00:00:00-04:00,514.7999877929688,520.510009765625,511.69000244140625,519.7100219726562,22632300,0.0,0.0,0.0033980301653540046,514.15,508.81200103759767,0.010242218424891694,20609235.0,1.0981630322522888,0.9092985114907929,522.976336172087,494.64766590310825,0.8846993463365082,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",515.739990234375,-0.007638936272985952
2025-10-02 00:00:00-04:00,517.6400146484375,521.5999755859375,510.67999267578125,515.739990234375,21222900,0.0,0.0,-0.007638936272985952,515.8919982910156,509.20050048828125,0.010396477638343777,20894905.0,1.0156973673725724,0.4633704649745966,523.6900922933304,494.71090868323205,0.7256616278111772,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",517.3499755859375,0.003121699658835464
2025-10-03 00:00:00-04:00,517.0999755859375,520.489990234375,515.0,517.3499755859375,15104200,0.0,0.0,0.003121699658835464,517.0699951171875,510.3179992675781,0.008347512164255198,20050375.0,0.753312593904104,0.4280473162271535,523.5927314625618,497.04326707259446,0.7648632083522051,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",522.7949829101562,0.010524804447998415
2025-10-06 00:00:00-04:00,518.9199829101562,523.1099853515625,518.3599853515625,522.7949829101562,1124322,0.0,0.0,0.010524804447998415,518.7089965820312,511.54774780273436,0.008503483794768247,19268041.1,0.05835165049549328,0.9336836965460527,524.6515586325634,498.4439369729053,0.9291589390858392,3886022131712,MSFT,NYSE,0.1776785714285714,0.20835735405738845,10,0.7,"AMD Stock Surges As Chipmaker Latest To Get OpenAI Deal | Advanced Micro Devices-OpenAI Deal Buoys Investor Sentiment, Lifting US Equity Futures Pre-Bell | Coursera Appoints Anthony Salcito as General Manager, Enterprise | Amid Several High-Profile Deals, Is It Too Late to Buy CoreWeave Stock? | Palantir Stock Jumps After Clarification On Security Risk Report",522.7949829101562,0.010524804447998415
